contract,duration
mycontract_sol_MyContract.hex,1.820326328277588
unprotected0_sol_Unprotected.hex,1.9201867580413818
phishable_sol_Phishable.hex,1.9245657920837402
wallet_04_confused_sign_sol_Wallet.hex,1.9701318740844727
parity_wallet_bug_1_sol_Wallet.hex,1.9699084758758545
parity_wallet_bug_2_sol_WalletEvents.hex,1.969285488128662
simple_suicide_sol_SimpleSuicide.hex,1.970069169998169
mapping_write_sol_Map.hex,1.9844682216644287
FibonacciBalance_sol_FibonacciBalance.hex,2.019531011581421
incorrect_constructor_name2_sol_Missing.hex,2.025942802429199
proxy_sol_Proxy.hex,2.0706028938293457
wallet_02_refund_nosub_sol_Wallet.hex,2.079227924346924
incorrect_constructor_name1_sol_Missing.hex,2.0802717208862305
arbitrary_location_write_simple_sol_Wallet.hex,2.084364891052246
wallet_03_wrong_constructor_sol_Wallet.hex,2.1700453758239746
FibonacciBalance_sol_FibonacciLib.hex,2.177748203277588
incorrect_constructor_name3_sol_Missing.hex,2.220959186553955
multiowned_vulnerable_sol_MultiOwnable.hex,2.4847569465637207
rubixi_sol_Rubixi.hex,2.571293592453003
multiowned_vulnerable_sol_TestContract.hex,2.627736806869507
parity_wallet_bug_2_sol_WalletLibrary.hex,917.0111556053162
