contract,duration
simple_suicide_sol_SimpleSuicide.hex,1.822577714920044
phishable_sol_Phishable.hex,1.8223981857299805
proxy_sol_Proxy.hex,1.92323899269104
unprotected0_sol_Unprotected.hex,1.9215590953826904
wallet_04_confused_sign_sol_Wallet.hex,1.9249072074890137
arbitrary_location_write_simple_sol_Wallet.hex,1.9263136386871338
mycontract_sol_MyContract.hex,1.922468900680542
FibonacciBalance_sol_FibonacciBalance.hex,1.969717264175415
mapping_write_sol_Map.hex,1.9744758605957031
wallet_02_refund_nosub_sol_Wallet.hex,1.972858190536499
parity_wallet_bug_2_sol_WalletEvents.hex,1.973564863204956
parity_wallet_bug_1_sol_Wallet.hex,2.022533655166626
incorrect_constructor_name1_sol_Missing.hex,2.1263036727905273
incorrect_constructor_name3_sol_Missing.hex,2.1730213165283203
incorrect_constructor_name2_sol_Missing.hex,2.2227540016174316
FibonacciBalance_sol_FibonacciLib.hex,2.227566957473755
wallet_03_wrong_constructor_sol_Wallet.hex,2.2715139389038086
multiowned_vulnerable_sol_MultiOwnable.hex,2.374498128890991
rubixi_sol_Rubixi.hex,2.5334982872009277
multiowned_vulnerable_sol_TestContract.hex,2.874115228652954
parity_wallet_bug_2_sol_WalletLibrary.hex,867.7369949817657
