contract,duration
time_manipulation.timed_crowdsale_sol_TimedCrowdsale.hex,1.7793688774108887
reentrancy.reentrancy_dao_sol_ReentrancyDAO.hex,2.0840084552764893
unchecked_low_level_calls.unchecked_return_value_sol_ReturnValue.hex,2.329484462738037
access_control.parity_wallet_bug_2_sol_WalletEvents.hex,2.3725366592407227
unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_SafeMath.hex,2.3745689392089844
unchecked_low_level_calls.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_sol_SafeMath.hex,2.5207371711730957
front_running.ERC20_sol_SafeMath.hex,2.525477886199951
arithmetic.BECToken_sol_SafeMath.hex,2.619370222091675
arithmetic.overflow_simple_add_sol_Overflow_Add.hex,2.6295008659362793
access_control.FibonacciBalance_sol_FibonacciBalance.hex,2.7691991329193115
arithmetic.integer_overflow_multitx_multifunc_feasible_sol_IntegerOverflowMultiTxMultiFuncFeasible.hex,2.8194591999053955
unchecked_low_level_calls.0xa46edd6a9a93feec36576ee5048146870ea2c3ae_sol_EBU.hex,2.826434373855591
unchecked_low_level_calls.mishandled_sol_SendBack.hex,2.831105947494507
unchecked_low_level_calls.0xa1fceeff3acc57d257b917e30c4df661401d6431_sol_AirDropContract.hex,2.8357393741607666
reentrancy.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_Ownable.hex,2.8705906867980957
reentrancy.0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e_sol_PrivateBank.hex,2.8780980110168457
reentrancy.modifier_reentrancy_sol_Bank.hex,2.883211851119995
unchecked_low_level_calls.0x39cfd754c85023648bf003bea2dd498c5612abfa_sol_Ownable.hex,2.888448476791382
access_control.unprotected0_sol_Unprotected.hex,2.9197680950164795
access_control.phishable_sol_Phishable.hex,2.978728771209717
unchecked_low_level_calls.0x52d2e0f9b01101a59b38a3d05c80b7618aeed984_sol_EtherGet.hex,2.9765307903289795
unchecked_low_level_calls.0xbaa3de6504690efb064420d89e871c27065cdd52_sol_Proxy.hex,3.0275604724884033
reentrancy.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_Token.hex,3.1704561710357666
denial_of_service.dos_simple_sol_DosOneFunc.hex,3.2715542316436768
unchecked_low_level_calls.0xec329ffc97d75fe03428ae155fc7793431487f63_sol_Owned.hex,3.280130624771118
unchecked_low_level_calls.0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77_sol_DepositProxy.hex,3.325962781906128
other.crypto_roulette_sol_CryptoRoulette.hex,3.328763008117676
unchecked_low_level_calls.0x958a8f594101d2c0485a52319f29b2647f2ebc06_sol_Owned.hex,3.3486688137054443
unchecked_low_level_calls.0x7a4349a749e59a5736efb7826ee3496a2dfd5489_sol_WhaleGiveaway1.hex,3.4241790771484375
unchecked_low_level_calls.0xdb1c55f6926e7d847ddf8678905ad871a68199d2_sol_FreeEth.hex,3.423992395401001
unchecked_low_level_calls.0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8_sol_Owned.hex,3.6319315433502197
unchecked_low_level_calls.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_TokenBank.hex,3.786872625350952
reentrancy.0x561eac93c92360949ab1f1403323e6db345cbf31_sol_BANK_SAFE.hex,1.9692788124084473
unchecked_low_level_calls.0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_sol_TokenBank.hex,4.204867362976074
reentrancy.spank_chain_payment_sol_HumanStandardToken.hex,4.221729755401611
reentrancy.0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1_sol_ACCURAL_DEPOSIT.hex,2.5690560340881348
access_control.wallet_03_wrong_constructor_sol_Wallet.hex,1.7722480297088623
access_control.mycontract_sol_MyContract.hex,1.817185878753662
reentrancy.0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12_sol_Private_Bank.hex,1.817262887954712
short_addresses.short_address_example_sol_MyToken.hex,2.175480365753174
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_ClockAuctionBase.hex,2.0971665382385254
arithmetic.token_sol_Token.hex,1.8432199954986572
unchecked_low_level_calls.0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_sol_DrainMe.hex,4.863547325134277
access_control.incorrect_constructor_name3_sol_Missing.hex,2.3332877159118652
reentrancy.0x4e73b32ed6c35f570686b89848e5f39f20ecc106_sol_PRIVATE_ETH_CELL.hex,2.5993669033050537
time_manipulation.roulette_sol_Roulette.hex,2.0794517993927
unchecked_low_level_calls.0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9_sol_Caller.hex,1.8246641159057617
denial_of_service.auction_sol_DosAuction.hex,2.2264297008514404
access_control.wallet_04_confused_sign_sol_Wallet.hex,2.3686017990112305
unchecked_low_level_calls.0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c_sol_EBU.hex,1.968123435974121
bad_randomness.old_blockhash_sol_PredictTheBlockHashChallenge.hex,2.26814866065979
time_manipulation.governmental_survey_sol_Governmental.hex,1.7929327487945557
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaAccessControl.hex,5.587284803390503
access_control.proxy_sol_Proxy.hex,2.4715325832366943
other.name_registrar_sol_NameRegistrar.hex,2.0367591381073
unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_Puppet.hex,2.568618059158325
unchecked_low_level_calls.0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01_sol_Token.hex,2.890944004058838
arithmetic.integer_overflow_add_sol_IntegerOverflowAdd.hex,2.553034543991089
reentrancy.0x93c32845fae42c83a70e5f06214c8433665c2ab5_sol_X_WALLET.hex,2.5853354930877686
time_manipulation.lottopollo_sol_lottopollo.hex,2.2366015911102295
bad_randomness.lottery_sol_Lottery.hex,2.9693493843078613
unchecked_low_level_calls.0x5aa88d2901c68fda244f1d0584400368d2c8e739_sol_MultiplicatorX3.hex,3.119723320007324
front_running.FindThisHash_sol_FindThisHash.hex,2.295273542404175
denial_of_service.send_loop_sol_Refunder.hex,2.3379294872283936
unchecked_low_level_calls.0x2972d548497286d18e92b5fa1f8f9139e5653fd2_sol_demo.hex,2.3254754543304443
reentrancy.0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3_sol_W_WALLET.hex,2.3384087085723877
arithmetic.BECToken_sol_Ownable.hex,2.477997064590454
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_Ownable.hex,2.287271499633789
reentrancy.0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8_sol_DEP_BANK.hex,2.5301053524017334
unchecked_low_level_calls.0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e_sol_WhaleGiveaway2.hex,2.6403629779815674
reentrancy.modifier_reentrancy_sol_attack.hex,2.6415328979492188
unchecked_low_level_calls.0x39cfd754c85023648bf003bea2dd498c5612abfa_sol_TokenBank.hex,4.869832277297974
access_control.multiowned_vulnerable_sol_MultiOwnable.hex,5.094794511795044
unchecked_low_level_calls.0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77_sol_Proxy.hex,2.500509262084961
unchecked_low_level_calls.0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01_sol_Ownable.hex,2.5673067569732666
reentrancy.0x941d225236464a25eb18076df7da6a91d0f95e9e_sol_ETH_FUND.hex,2.420380115509033
bad_randomness.smart_billions_sol_SafeMath.hex,2.1060242652893066
unchecked_low_level_calls.0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf_sol_Honey.hex,3.1619534492492676
unchecked_low_level_calls.0xd5967fed03e85d1cce44cab284695b41bc675b5c_sol_demo.hex,2.1289455890655518
reentrancy.etherstore_sol_EtherStore.hex,2.143831729888916
arithmetic.integer_overflow_multitx_onefunc_feasible_sol_IntegerOverflowMultiTxOneFuncFeasible.hex,2.25374698638916
arithmetic.integer_overflow_mapping_sym_1_sol_IntegerOverflowMappingSym1.hex,2.043905019760132
unchecked_low_level_calls.0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c_sol_VaultProxy.hex,2.929196834564209
reentrancy.0xcead721ef5b11f1a7b530171aab69b16c5e66b6e_sol_WALLET.hex,2.224637031555176
time_manipulation.governmental_survey_sol_Attacker.hex,1.9548265933990479
unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_Splitter.hex,4.185549020767212
front_running.odds_and_evens_sol_OddsAndEvens.hex,2.6964735984802246
access_control.wallet_02_refund_nosub_sol_Wallet.hex,2.172633647918701
reentrancy.0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b_sol_PENNY_BY_PENNY.hex,2.329890489578247
bad_randomness.blackjack_sol_Deck.hex,1.7342567443847656
arithmetic.tokensalechallenge_sol_TokenSaleChallenge.hex,1.8378252983093262
unchecked_low_level_calls.0x9d06cbafa865037a01d322d3f4222fa3e04e5488_sol_Delta.hex,2.783327102661133
reentrancy.0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4_sol_PrivateBank.hex,1.776538610458374
reentrancy.reentrancy_bonus_sol_Reentrancy_bonus.hex,1.917449951171875
